popularity,original_title,runtime,vote_average,release_year,budget_adj,revenue_adj,success,tit_len,rating_cat
1.214094,Sabotage,110.0,5.4,2014,32238186.777001,16126939.242070999,-0.4997566285714277,8,low
1.146492,No Good Deed,84.0,5.8,2014,12158401.870183198,49582713.5158137,3.078061742424262,12,mediocre
1.142614,Still Alice,99.0,7.5,2014,4605455.25385729,38499379.6451773,7.359516600000013,11,very_high
1.1403020000000001,"As Above, So Below",93.0,6.1,2014,4605455.25385729,36935751.1359355,7.020000000000007,18,high
1.136851,Foxcatcher,134.0,6.5,2014,22106185.218515,11141793.6774468,-0.4959874999999997,10,high
1.077877,Endless Love,103.0,6.6,2014,18421821.015429102,31388867.1409057,0.7038960000000063,12,high
1.052381,The Rover,100.0,6.0,2014,11283365.3719503,2114293.58303497,-0.8126185306122441,9,mediocre
1.041267,Think Like a Man Too,106.0,6.2,2014,22106185.218515,64643485.2611615,1.924226166666669,20,high
1.039133,Suite Fran̤aise,107.0,6.9,2014,13816365.761571802,8386272.42741572,-0.3930189333333293,16,very_high
1.027357,Walk of Shame,95.0,5.7,2014,13816365.761571802,54536.880025127306,-0.9960527333333332,13,mediocre
1.0181149999999999,Annabelle,99.0,5.6,2014,5987091.83001448,235130424.650607,38.27289430769234,9,mediocre
0.989916,"I, Frankenstein",92.0,5.1,2014,59870918.3001448,65539857.912494496,0.09468603076923218,15,low
0.988081,That Awkward Moment,94.0,6.0,2014,7368728.40617167,23993576.3110119,2.2561352500000007,19,mediocre
0.98174,Draft Day,109.0,6.5,2014,24869458.370829396,26556109.6429943,0.06782018518518519,9,high
0.9796549999999999,Brick Mansions,90.0,5.8,2014,25790549.4216008,63460252.61843149,1.4606010357142891,14,mediocre
0.9678459999999999,The Babadook,93.0,6.5,2014,1842182.10154291,6149637.68883517,2.338235500000012,12,high
0.9660479999999999,Tammy,97.0,5.1,2014,18421821.015429102,92593075.7901349,4.026271600000024,5,low
0.92537,Winter's Tale,118.0,5.9,2014,55265463.0462875,28369817.135793604,-0.4866628166666674,13,mediocre
0.916435,The Guest,99.0,6.6,2014,4605455.25385729,2180370.81283522,-0.526567799999999,9,high
0.8931209999999989,The Water Diviner,112.0,6.8,2014,20724548.6423578,14295354.2930672,-0.31022119999999964,17,very_high
0.890965,The Green Inferno,100.0,4.8,2014,4605455.25385729,6294225.03543897,0.36668900000000076,17,low
0.8765139999999989,"Alexander and the Terrible, Horrible, No Good, Very Bad Day",81.0,6.2,2014,25790549.4216008,92711635.866917,2.5947910357142927,59,high
0.876066,This Is Where I Leave You,103.0,6.5,2014,18237602.8052749,38037670.7817944,1.085672727272725,25,high
0.8701040000000001,The Homesman,122.0,6.2,2014,14737456.812343301,2238241.12137308,-0.8481256875000001,12,high
0.8058390000000001,Big Game,90.0,5.2,2014,7829273.9315574,6908182.88078594,-0.11764705882352955,8,low
0.797723,Jersey Boys,134.0,6.7,2014,36843642.03085829,62032730.9704891,0.6836753250000028,11,very_high
0.796721,About Last Night,100.0,5.8,2014,11513638.134643199,45135933.6961818,2.920214720000016,16,mediocre
0.7863979999999989,Million Dollar Arm,124.0,6.6,2014,23027276.269286398,35284812.4059911,0.5323050800000045,18,high
0.778247,Wish I Was Here,120.0,6.3,2014,5066000.77924302,5050617.63760409,-0.003036545454544632,15,high
0.777096,Infinitely Polar Bear,87.0,7.0,2014,6171310.04016878,1317763.51724144,-0.7864694029850751,21,very_high
0.757089,Under the Skin,108.0,6.0,2014,12250510.975260401,4955701.04700419,-0.5954698496240602,14,mediocre
0.7517729999999989,Veronica Mars,107.0,6.3,2014,5526546.30462875,3210119.29050198,-0.41914550000000006,13,high
0.740796,Son of God,138.0,5.8,2014,20264003.1169721,62450032.192132205,2.081821090909092,10,mediocre
0.728025,Barefoot,90.0,6.5,2014,5526546.30462875,13881.7632261766,-0.9974881666666666,8,high
0.72546,Justice League: War,79.0,7.0,2014,3223818.6777001,4748523.72131837,0.4729500000000023,14,very_high
0.722877,The Zero Theorem,107.0,5.7,2014,7829273.9315574,709890.3993758679,-0.9093287058823529,16,mediocre
0.714661,When the Game Stands Tall,115.0,6.2,2014,13816365.761571802,27750597.097273603,1.0085308666666761,25,high
0.688179,Decoding Annie Parker,91.0,5.2,2014,1842182.10154291,44571.5959468309,-0.9758049999999999,21,low
0.667732,The Quiet Ones,98.0,5.1,2014,184218.210154291,16427536.3853992,88.17433500000028,14,low
0.660405,A Most Wanted Man,121.0,6.3,2014,13816365.761571802,29064894.548890997,1.1036570000000103,17,high
0.646336999999999,The Pyramid,89.0,4.7,2014,5987091.83001448,12771328.093553301,1.1331438461538366,11,low
0.6352140000000001,Clouds of Sils Maria,124.0,6.8,2014,6079200.93509163,1431375.49289884,-0.7645454545454556,20,very_high
0.632047999999999,Kill the Messenger,112.0,6.5,2014,4605455.25385729,2257452.31741902,-0.509830800000001,18,high
0.615729,Honeymoon,87.0,5.3,2014,921091.050771459,8582.726411088459,-0.990682,9,low
0.602735,Locke,85.0,6.8,2014,1842182.10154291,4269533.34764094,1.3176500000000078,5,very_high
0.599079,Dolphin Tale 2,107.0,6.8,2014,33159277.827772498,48287768.187173,0.45623702777777814,14,very_high
0.590256999999999,The Woman in Black 2: Angel of Death,90.0,4.9,2014,921091.050771459,24410131.4489038,25.50132299999996,20,low
0.574398,Muppets Most Wanted,112.0,6.2,2014,46054552.5385729,74040166.0174509,0.6076622600000011,19,high
0.5594720000000001,Tusk,102.0,4.9,2014,2579054.94216008,1682561.62789947,-0.34760535714285895,4,low
0.548656,5 Flights Up,92.0,5.9,2014,5526546.30462875,940361.196644649,-0.8298464999999998,12,mediocre
0.540852,Heaven is for Real,99.0,6.1,2014,11053092.6092575,93336884.4463644,7.444413500000012,18,high
0.49583999999999995,The Legend of Hercules,99.0,4.4,2014,64476373.5540021,56443954.8333792,-0.12457925714285646,22,low
0.485296,And So It Goes,94.0,5.7,2014,27632731.5231437,23315013.1393638,-0.15625376666666527,14,mediocre
0.47065100000000004,Life After Beth,90.0,4.8,2014,2210618.5218515,81307.47032474901,-0.9632195833333332,15,low
0.44645799999999997,Miss Julie,120.0,5.4,2014,5066000.77924302,4605455.25385729,-0.09090909090909108,10,low
0.407983,Song One,86.0,5.7,2014,5526546.30462875,29706.1074784303,-0.9946248333333333,8,mediocre
0.403579,A Girl Walks Home Alone at Night,99.0,7.0,2014,921091.050771459,363830.965054726,-0.6050000000000003,32,very_high
0.40115300000000004,Afflicted,85.0,6.1,2014,292906.954145324,111616.892441434,-0.6189339622641532,9,high
0.39860100000000004,Beyond the Lights,116.0,6.9,2014,6447637.35540021,13465178.6133711,1.0883895714285725,17,very_high
0.386307,Moms' Night Out,98.0,5.7,2014,4605455.25385729,9606709.77986845,1.085941400000004,15,mediocre
0.382434,Earth to Echo,89.0,5.7,2014,11974183.660028901,41725424.5999471,2.4846153846154047,13,mediocre
0.350612,The Gambler,111.0,5.6,2014,23027276.269286398,36080177.2916054,0.5668452000000043,11,mediocre
0.34162,The Grand Seduction,112.0,6.7,2014,11697856.344797501,3159358.88378502,-0.7299198425196842,19,very_high
0.340308,Joe,118.0,6.5,2014,3684364.20308583,2178810.48459521,-0.4086332499999993,3,high
0.318941,Parts Per Billion,139.0,4.8,2014,460545.525385729,13816365.761571802,28.999999999999854,17,low
0.317225,Better Living Through Chemistry,91.0,5.9,2014,4605455.25385729,69213.5448281198,-0.9849714,31,mediocre
0.300442,God's Not Dead,113.0,6.1,2014,15658547.8631148,27438381.311431,0.7522941176470596,14,high
0.283225,Devil's Due,89.0,4.5,2014,6447637.35540021,33559008.31653111,4.204853571428579,11,low
0.751476,My Old Lady,107.0,6.0,2014,4605455.25385729,3697062.36431177,-0.19724279999999947,11,mediocre
0.19104000000000002,Aloft,112.0,5.1,2014,7368728.40617167,48897.039521253704,-0.99336425,5,low
0.151591,Mrs. Brown's Boys D'Movie,94.0,5.2,2014,5434437.19955161,21185094.1677435,2.8983050847457505,25,low
12.037933,Star Wars,121.0,7.9,1977,39575591.3582738,2789712242.27745,69.49072790909096,9,very_high
2.379469,The Spy Who Loved Me,125.0,6.2,1977,50368934.4559849,667167740.424415,12.24561949999999,20,high
1.719385,The Rescuers,78.0,6.6,1977,4317337.23908442,256219102.706214,58.346557499999825,12,high
1.179653,Annie Hall,93.0,7.6,1977,14391124.1302814,137620251.33378702,8.56285624999998,10,very_high
1.104816,Close Encounters of the Third Kind,135.0,7.0,1977,71955620.65140699,1092964988.91343,14.189431749999903,34,very_high
1.048838,A Bridge Too Far,175.0,6.4,1977,79151182.7165477,182587387.40294498,1.3068181818181783,16,high
0.75125,Sinbad and the Eye of the Tiger,113.0,5.9,1977,12592233.613996198,57564496.5211256,3.571428571428581,31,mediocre
0.602862,Saturday Night Fever,118.0,6.3,1977,12592233.613996198,853081315.967563,66.74662400000012,20,high
0.560826,High Anxiety,94.0,6.2,1977,12232455.5107391,111758008.93041201,8.13618764705889,12,high
0.49548000000000003,The Gauntlet,109.0,6.7,1977,19787795.6791369,95034155.5342327,3.8026650909090995,12,very_high
0.375967,Exorcist II: The Heretic,118.0,4.6,1977,50368934.4559849,110628679.855412,1.1963672857142795,11,low
0.373131,Airport '77,114.0,5.7,1977,21586686.1954221,107933430.97711,3.9999999999999765,11,mediocre
0.331417,Eraserhead,89.0,7.1,1977,35977.8103257035,25184467.227992397,698.9999999999984,10,very_high
0.22879699999999997,Orca: The Killer Whale,92.0,5.0,1977,21586686.1954221,52951615.9613396,1.4529756666666638,4,low
0.219941,Sorcerer,121.0,7.4,1977,79151182.7165477,43173372.3908442,-0.4545454545454545,8,very_high
0.19154100000000002,The Last Wave,106.0,5.8,1977,2914202.63638198,4526008.5389735,0.5530864197530881,13,mediocre
0.164123,Kingdom of the Spiders,97.0,5.7,1977,1798890.51628517,61162277.553695895,33.00000000000006,22,mediocre
0.17565699999999898,Wizards,80.0,6.0,1977,4317337.23908442,32380029.2931331,6.4999999999999885,7,mediocre
0.137351,The Hills Have Eyes,89.0,6.0,1977,827489.63749118,89944525.8142588,107.69565217391317,19,mediocre
9.432768,Avatar,162.0,7.1,2009,240886902.887613,2827123750.41189,10.736311590717321,6,very_high
6.098027,Inglourious Basterds,153.0,7.7,2009,71148030.38874671,324364937.762752,3.5590149999999987,20,very_high
5.806897,Underworld: Rise of the Lycans,92.0,6.2,2009,35574015.194373295,92825002.67821509,1.6093484857142897,10,high
5.076472,Harry Potter and the Half-Blood Prince,153.0,7.3,2009,254100108.531238,949276533.285793,2.7358367880000056,38,very_high
4.9089019999999906,Up,96.0,7.6,2009,177870075.97186598,743337082.495734,3.1791013942857305,2,very_high
3.82957,Star Trek,127.0,7.3,2009,152460065.118743,392005772.74790496,1.571202973333329,9,very_high
3.7896330000000003,Terminator Salvation,115.0,5.8,2009,203280086.82499,377443351.430004,0.856765005000005,20,mediocre
3.7449559999999997,District 9,112.0,7.1,2009,30492013.023748603,214277144.142453,6.027320366666641,10,very_high
3.4315589999999996,Sherlock Holmes,128.0,6.9,2009,91476039.0712458,532622976.829525,4.822540877777769,15,very_high
3.244139,(500) Days of Summer,95.0,7.3,2009,7623003.25593715,61718613.19885401,7.096364533333326,20,very_high
3.1549139999999998,Ice Age: Dawn of the Dinosaurs,94.0,6.4,2009,91476039.0712458,901228865.731673,8.852075744444443,7,high
3.15306,The Hangover,100.0,7.1,2009,35574015.194373295,466802856.532436,12.122017685714312,12,very_high
3.038063,Watchmen,162.0,6.8,2009,132132056.436243,188297310.746747,0.42506910000000736,8,very_high
2.9797860000000003,2012,158.0,5.6,2009,203280086.82499,782276248.083831,2.848267975000012,4,mediocre
2.8464650000000002,9,79.0,6.5,2009,30492013.023748603,49222304.257030606,0.6142687666666671,1,high
2.8415619999999997,Angels & Demons,138.0,6.3,2009,152460065.118743,362462054.214392,1.3774229266666629,15,high
2.463982,The Princess and the Frog,97.0,6.5,2009,106722045.58311999,271425431.47722995,1.5432929999999998,25,high
2.367474,The Blind Side,129.0,7.1,2009,29475612.589623604,314279459.502642,9.66235548275861,14,very_high
2.041804,Zombieland,88.0,7.1,2009,23987050.245348897,104070645.115453,3.3386178813558938,10,very_high
1.971027,The Twilight Saga: New Moon,130.0,5.6,2009,50820021.7062476,721468940.530613,13.196549240000003,17,mediocre
1.926432,He's Just Not That Into You,129.0,6.0,2009,40656017.3649981,180166572.785146,3.4314860249999897,27,mediocre
1.906998,G.I. Joe: The Rise of Cobra,118.0,5.7,2009,177870075.97186598,307429640.188147,0.7283943828571462,8,mediocre
1.895894,The Proposal,108.0,6.7,2009,40656017.3649981,322580119.28882,6.934375774999994,12,very_high
1.860267,The Ugly Truth,96.0,6.3,2009,38623216.49674821,208665898.200178,4.402602815789465,14,high
1.849649,Cloudy with a Chance of Meatballs,90.0,6.4,2009,101640043.412495,246973582.329756,1.4298846600000035,33,high
1.826169,Fantastic Mr. Fox,87.0,7.5,2009,40656017.3649981,47233167.9514307,0.16177557500000112,17,very_high
1.75384,Coraline,100.0,7.1,2009,60984026.047497205,126639833.017605,1.0766066333333255,8,very_high
1.752134,Night at the Museum: Battle of the Smithsonian,105.0,5.9,2009,152460065.118743,419881290.527696,1.7540411333333283,19,mediocre
1.732516,17 Again,102.0,6.0,2009,20328008.682499,138502321.763511,5.813373799999991,8,mediocre
1.7148869999999898,A Christmas Carol,96.0,6.6,2009,203280086.82499,330567839.545335,0.6261693150000023,17,high
1.6738790000000001,The Lovely Bones,136.0,6.6,2009,66066028.2181219,95059446.21219058,0.43885516923076956,16,high
1.6417389999999898,Paul Blart: Mall Cop,91.0,5.4,2009,26426411.2872487,186299217.920521,6.0497358076922945,10,low
1.575231,Hachi: A Dog's Tale,93.0,7.7,2009,16262406.9459992,48585352.5313757,1.9875868125000058,5,very_high
1.542135,Law Abiding Citizen,109.0,7.2,2009,53869223.0086225,128768508.90600501,1.3903910566037656,19,very_high
1.5352780000000001,The Box,115.0,5.3,2009,30492013.023748603,33880215.379317604,0.11111770000000036,7,low
1.487114,Crank: High Voltage,96.0,5.9,2009,20328008.682499,35127385.466408804,0.7280288500000022,5,mediocre
1.453639,Pandorum,108.0,6.2,2009,33541214.3261234,20983919.3254516,-0.3743840303030298,8,high
1.398364,Drag Me to Hell,99.0,6.1,2009,30492013.023748603,92332504.83145942,2.0280881999999982,15,high
1.357091,Knowing,121.0,5.7,2009,50820021.7062476,157995749.819944,2.1089272399999914,7,mediocre
1.3282180000000001,Moon,97.0,7.4,2009,5082002.17062476,9920173.94270469,0.952020800000002,4,very_high
1.324927,G-Force,88.0,5.1,2009,152460065.118743,297620180.711931,0.9521189399999962,7,low
1.30199,The Taking of Pelham 1 2 3,106.0,6.1,2009,101640043.412495,152628915.657262,0.5016612600000006,26,high
1.297769,The Invention of Lying,100.0,5.8,2009,18803408.0313116,32436176.659339696,0.7250158378378371,22,mediocre
1.290519,Confessions of a Shopaholic,104.0,6.0,2009,40656017.3649981,110109447.015147,1.708318575000002,27,mediocre
1.267182,Gamer,95.0,5.6,2009,50820021.7062476,41498145.780688,-0.18342919999999927,5,mediocre
1.26001,Mr. Nobody,141.0,7.8,2009,47770820.403872795,3605384.76753194,-0.9245274680851064,10,very_high
1.232312,Couples Retreat,113.0,5.3,2009,71148030.38874671,174663169.978133,1.4549262857142844,15,low
1.223786,Brothers,104.0,6.7,2009,26426411.2872487,44028788.7291762,0.6660903461538502,8,very_high
1.2186569999999999,The Road,111.0,6.7,2009,32524813.8919985,28088535.999175396,-0.1363967187500028,8,very_high
1.19445499999999,Monsters vs Aliens,94.0,6.0,2009,177870075.97186598,387766797.490954,1.1800564000000076,18,mediocre
1.159118,Fish Tank,123.0,6.6,2009,3049201.30237486,2396521.79640238,-0.21404933333333642,9,high
1.14937,Julie & Julia,123.0,6.5,2009,40656017.3649981,131665019.420363,2.2385124750000003,13,high
1.145724,Chloe,96.0,5.9,2009,15246006.511874301,8598196.78366181,-0.4360361333333333,5,mediocre
1.138277,Public Enemies,140.0,6.5,2009,81312034.7299962,217616028.716158,1.67630775,14,high
1.104112,Jennifer's Body,100.0,5.2,2009,16262406.9459992,32073594.0996735,0.9722538125000059,15,low
1.0990030000000002,Orphan,123.0,6.5,2009,20328008.682499,42278447.5743705,1.079812550000006,6,high
1.085541,All About Steve,99.0,4.6,2009,15246006.511874301,40763290.2996165,1.6737027999999965,15,low
1.083957,The Final Destination,82.0,5.5,2009,40656017.3649981,189220360.8994,3.6541784749999904,21,mediocre
1.080415,Alvin and the Chipmunks: The Squeakquel,88.0,5.3,2009,76230032.5593715,450407693.46013397,4.9085334,23,low
1.075405,After.Life,104.0,5.2,2009,4573801.95356229,3665541.44362606,-0.19857888888888917,10,low
1.074072,Bride Wars,89.0,5.8,2009,30492013.023748603,116543991.53866899,2.8221153666666443,10,mediocre
1.065548,Precious,110.0,6.8,2009,10164004.3412495,64691685.0923125,5.364783300000019,8,very_high
1.04373799999999,State of Play,127.0,6.6,2009,60984026.047497205,89223892.89090909,0.4630698999999993,13,high
1.039442,The Unborn,87.0,4.9,2009,16262406.9459992,77768913.63665842,3.7821281250000176,10,low
1.037708,"New York, I Love You",103.0,5.6,2009,14941086.3816368,8181684.01696087,-0.4524036734693877,20,mediocre
1.022125,"I Love You, Man",105.0,6.4,2009,41672417.799123,93139872.3523022,1.2350484390243932,15,high
1.01800499999999,The Informant!,108.0,6.0,2009,22360809.5507489,36005808.525200896,0.6102193636363672,14,mediocre
1.0147059999999999,Race to Witch Mountain,98.0,5.4,2009,50820021.7062476,108047419.552413,1.1260797599999866,22,low
0.9992989999999999,Case 39,109.0,6.0,2009,27442811.7213737,29475612.589623604,0.0740740740740741,7,mediocre
0.967776,The Boat That Rocked,116.0,7.1,2009,50820021.7062476,36944919.8375141,-0.2730243200000001,20,very_high
0.966959,Daybreakers,98.0,5.9,2009,20328008.682499,52259716.33077,1.5708232000000069,11,mediocre
0.965516,The Time Traveler's Wife,107.0,6.5,2009,39639616.9308731,102890004.535178,1.595635692307679,24,high
0.9537049999999999,Antichrist,108.0,6.2,2009,11180404.7753744,804853.9625692241,-0.9280120909090904,10,high
0.908112,Love Happens,109.0,5.5,2009,18295207.814249102,36725611.115843,1.007389666666672,12,mediocre
0.9074479999999999,Push,111.0,5.8,2009,38623216.49674821,46210949.64122079,0.19645523684210545,4,mediocre
0.905416,Brooklyn's Finest,133.0,6.1,2009,17278807.3801242,30020707.126044396,0.7374293529411755,17,high
0.9017299999999999,Saw VI,90.0,5.9,2009,11180404.7753744,69352690.137521,5.20305718181823,6,mediocre
